,DateTime,CITY_37_GFC-DQmv-AB,CITY_37_GFC-YQmv-AB,CITY_37_PT-022A,CITY_37_PT-022B,CITY_37_TT-022A,CITY_37_TT-022B,EMED_40_CRO-PCS-2-D,CITY_37_GFC-DQmv-A,CITY_37_GFC-DQmv-B,CITY_37_GFC-YQmv-A,CITY_37_GFC-YQmv-B
3,2024-01-11 03:00:00,"0,0","0,0","99,024063110351563","98,948440551757813","23,969999313354492","23,920000076293945","9389,8271484375","0,0","0,0","0,0","0,0"
4,2024-01-11 04:00:00,"0,0","0,0","98,982810974121094","98,948440551757813","23,809999465942383","23,790000915527344","9389,8271484375","0,0","0,0","0,0","0,0"
5,2024-01-11 05:00:00,"0,0","0,0","99,024063110351563","98,948440551757813","23,780000686645508","23,760000228881836","9389,8271484375","0,0","0,0","0,0","0,0"
6,2024-01-11 06:00:00,"0,0","0,0","99,024063110351563","98,948440551757813","23,700000762939453","23,709999084472656","9389,8271484375","0,0","0,0","0,0","0,0"
7,2024-01-11 07:00:00,"0,0","0,0","99,024063110351563","98,948440551757813","24,989999771118164","25,360000610351563","9389,8271484375","0,0","0,0","0,0","0,0"
8,2024-01-11 08:00:00,"0,0","0,0","98,81781005859375","98,783439636230469","26,930000305175781","27,700000762939453","9389,8271484375","0,0","0,0","0,0","0,0"
9,2024-01-11 09:00:00,"0,0","0,0","99,024063110351563","98,993125915527344","31,549999237060547","32,889999389648438","9389,8271484375","0,0","0,0","0,0","0,0"
10,2024-01-11 10:00:00,"0,0","0,0","99,192497253417969","99,116874694824219","35,040000915527344","36,110000610351563","9389,8271484375","0,0","0,0","0,0","0,0"
11,2024-01-11 11:00:00,"0,0","0,0","99,151252746582031","99,07562255859375","37,400001525878906","38,180000305175781","9389,8271484375","0,0","0,0","0,0","0,0"
12,2024-01-11 12:00:00,"0,0","0,0","99,151252746582031","99,034378051757813","40,080001831054688","40,759998321533203","9389,8271484375","0,0","0,0","0,0","0,0"
13,2024-01-11 13:00:00,"0,0","0,0","99,151252746582031","99,07562255859375","41,970001220703125","42,549999237060547","9389,8271484375","0,0","0,0","0,0","0,0"
14,2024-01-11 14:00:00,"0,0","0,0","99,151252746582031","99,07562255859375","40,319999694824219","40,310001373291016","9389,8271484375","0,0","0,0","0,0","0,0"
15,2024-01-11 15:00:00,"0,0","0,0","99,065315246582031","99,034378051757813","38,720001220703125","38,560001373291016","9389,8271484375","0,0","0,0","0,0","0,0"
16,2024-01-11 16:00:00,"0,0","0,0","99,065315246582031","98,948440551757813","36,009998321533203","35,759998321533203","9389,8271484375","0,0","0,0","0,0","0,0"
17,2024-01-11 17:00:00,"0,0","0,0","99,024063110351563","98,993125915527344","32,259998321533203","31,959999084472656","9389,8271484375","0,0","0,0","0,0","0,0"
18,2024-01-11 18:00:00,"0,0","0,0","99,110000610351563","99,034378051757813","31,469999313354492","31,399999618530273","9389,8271484375","0,0","0,0","0,0","0,0"
19,2024-01-11 19:00:00,"0,0","0,0","99,024063110351563","98,993125915527344","30,209999084472656","30,229999542236328","9389,8271484375","0,0","0,0","0,0","0,0"
20,2024-01-11 20:00:00,"0,0","0,0","99,110000610351563","99,034378051757813","28,950000762939453","28,840000152587891","9389,8271484375","0,0","0,0","0,0","0,0"
21,2024-01-11 21:00:00,"0,0","0,0","99,024063110351563","98,993125915527344","28,190000534057617","28,100000381469727","9389,8271484375","0,0","0,0","0,0","0,0"
22,2024-01-11 22:00:00,"0,0","0,0","99,065315246582031","99,034378051757813","27,219999313354492","27,170000076293945","9389,8271484375","0,0","0,0","0,0","0,0"
23,2024-01-11 23:00:00,"0,0","0,0","99,110000610351563","99,034378051757813","26,639999389648438","26,559999465942383","9389,8271484375","0,0","0,0","0,0","0,0"
24,2024-01-12 00:00:00,"0,0","0,0","99,065315246582031","98,993125915527344","26,090000152587891","25,969999313354492","9389,8271484375","0,0","0,0","0,0","0,0"
